0.996856	-0.042933	0.066593	0.043498	0.999028	-0.007057	-0.066226	0.009932	0.997755	18.952003	4.195775	547.596313	
0.970848	-0.126835	0.203388	0.132074	0.991163	-0.012335	-0.200026	0.038837	0.979021	27.526537	7.864566	546.337891	
0.952044	-0.165252	0.257493	0.174498	0.984567	-0.013315	-0.251319	0.057608	0.966189	36.121605	15.786212	548.237183	
0.899832	-0.199017	0.388193	0.220169	0.975407	-0.010283	-0.376600	0.094721	0.921521	44.221607	18.487226	547.345825	
0.816175	-0.262771	0.514597	0.307080	0.951683	-0.001082	-0.489449	0.158905	0.857432	51.615936	23.941494	548.344666	
0.767561	-0.324481	0.552777	0.396434	0.917989	-0.011608	-0.503677	0.228050	0.833248	69.066231	26.093863	551.780090	
0.671892	-0.361234	0.646585	0.480866	0.876738	-0.009870	-0.563320	0.317552	0.762779	76.329971	29.557035	553.103516	
0.586406	-0.348791	0.731076	0.528088	0.848987	-0.018541	-0.614207	0.396945	0.682044	83.470505	30.518787	558.372498	
0.534277	-0.351883	0.768587	0.572598	0.819518	-0.022835	-0.621836	0.452292	0.639338	89.015717	31.340296	561.322632	
0.439661	-0.322358	0.838322	0.620663	0.783705	-0.024153	-0.649211	0.530935	0.544640	99.195763	31.244278	569.041138	
0.368802	-0.327891	0.869754	0.698429	0.715187	-0.026534	-0.613337	0.617247	0.492772	102.795860	29.786371	576.709717	
0.266432	-0.281305	0.921890	0.770725	0.636529	-0.028514	-0.578789	0.718121	0.386401	106.079338	27.329899	580.878113	
0.208944	-0.259590	0.942845	0.839440	0.542209	-0.036744	-0.501681	0.799138	0.331202	108.471527	25.449257	590.082581	
0.144861	-0.177381	0.973423	0.870546	0.490445	-0.040180	-0.470283	0.853229	0.225464	110.442146	21.167257	600.902283	
0.085700	-0.136655	0.986905	0.914449	0.404019	-0.023464	-0.395522	0.904485	0.159589	110.876923	14.902804	605.418213	
0.051544	-0.083074	0.995210	0.941553	0.336227	-0.020699	-0.332897	0.938110	0.095550	109.058029	8.009815	609.888123	
0.023296	-0.032327	0.999206	0.960259	0.278789	-0.013369	-0.278136	0.959808	0.037538	105.231941	4.501811	619.974792	
0.001424	0.017103	0.999853	0.986002	0.166681	-0.004255	-0.166730	0.985862	-0.016626	102.022896	-4.530418	628.776001	
-0.013972	0.067181	0.997643	0.998647	0.050922	0.010557	-0.050093	0.996440	-0.067802	97.292686	-14.227907	633.713318	
-0.013148	0.126600	0.991867	0.997594	-0.065872	0.021631	0.068075	0.989764	-0.125429	87.081200	-25.771318	638.545654	
-0.004833	0.235561	0.971848	0.981311	-0.185840	0.049925	0.192369	0.953925	-0.230261	81.004173	-31.607792	648.652405	
0.015715	0.343954	0.938855	0.967745	-0.241359	0.072225	0.251443	0.907437	-0.336652	74.576851	-38.078972	658.339783	
0.038584	0.393367	0.918572	0.948611	-0.303357	0.090063	0.314084	0.867892	-0.384857	67.984299	-50.643456	675.819641	
0.076302	0.493379	0.866462	0.930450	-0.347579	0.115981	0.358386	0.797349	-0.485586	60.366745	-57.826000	689.679382	
0.118258	0.568637	0.814044	0.907309	-0.394996	0.144112	0.403492	0.721546	-0.562641	54.164951	-72.762276	715.622742	
0.191823	0.635990	0.747477	0.844381	-0.495137	0.204596	0.500225	0.591909	-0.631997	35.888325	-87.769432	730.964417	
0.254608	0.763430	0.593590	0.776788	-0.527063	0.344682	0.576000	0.373334	-0.727218	19.124447	-101.705681	740.148560	
0.321342	0.785080	0.529517	0.764109	-0.545260	0.344717	0.559355	0.293837	-0.775102	8.171048	-105.791626	739.380676	
0.361658	0.778697	0.512673	0.725157	-0.580562	0.370264	0.585963	0.237859	-0.774643	-1.823929	-112.321259	743.003357	
0.462757	0.777299	0.426219	0.662796	-0.622658	0.415931	0.588691	0.090022	-0.803330	-12.247661	-125.850067	748.379272	
0.521272	0.778092	0.350497	0.629355	-0.627889	0.457895	0.576358	-0.018102	-0.816997	-22.406567	-140.804993	757.212524	
0.622872	0.738460	0.258277	0.569590	-0.654381	0.497346	0.536282	-0.162671	-0.828215	-31.100554	-147.402740	775.624390	
0.672815	0.721116	0.165266	0.544877	-0.634118	0.548638	0.500430	-0.279081	-0.819563	-39.634701	-161.203186	785.609009	
0.756103	0.651752	0.059398	0.501093	-0.634914	0.588039	0.420968	-0.414854	-0.806649	-48.292149	-173.760788	789.885254	
0.792118	0.609299	-0.036127	0.494089	-0.605337	0.624054	0.358367	-0.512173	-0.780546	-56.481705	-180.664093	811.152344	
0.824266	0.559204	-0.088750	0.470941	-0.590095	0.655746	0.314325	-0.582304	-0.749748	-70.495872	-193.458008	825.374451	
0.842399	0.504814	-0.188485	0.480379	-0.545070	0.687121	0.244131	-0.669373	-0.701669	-83.374382	-205.427551	832.978455	
0.860355	0.456554	-0.226602	0.465501	-0.522749	0.714172	0.207602	-0.719924	-0.662276	-95.627617	-216.942551	846.937866	
0.871829	0.403684	-0.277407	0.467062	-0.514559	0.719084	0.147540	-0.756483	-0.637153	-105.646721	-222.478363	867.361450	
0.879706	0.293453	-0.374171	0.474798	-0.498737	0.725140	0.026181	-0.815565	-0.578073	-112.604652	-225.734360	879.540161	
0.886904	0.180760	-0.425120	0.454705	-0.503981	0.734334	-0.081514	-0.844587	-0.529176	-115.433212	-234.310120	896.724731	
0.855553	0.122225	-0.503082	0.496359	-0.469870	0.729965	-0.147163	-0.874232	-0.462666	-116.627151	-238.636597	901.868530	
0.835849	0.067438	-0.544803	0.513417	-0.447332	0.732323	-0.194321	-0.891821	-0.408526	-117.039986	-240.341751	909.138794	
0.786727	0.021684	-0.616921	0.566966	-0.420657	0.708235	-0.244155	-0.906960	-0.343236	-115.976501	-245.267914	923.423035	
0.734270	-0.019658	-0.678573	0.615587	-0.402106	0.677763	-0.286182	-0.915381	-0.283153	-114.901001	-249.009201	927.098938	
0.698463	-0.058222	-0.713274	0.645558	-0.378915	0.663082	-0.308877	-0.923597	-0.227072	-111.417885	-250.978226	936.727051	
0.622893	-0.095502	-0.776456	0.690779	-0.398713	0.603201	-0.367190	-0.912089	-0.182384	-107.423729	-252.651459	944.564575	
0.576695	-0.155532	-0.802019	0.689909	-0.433071	0.580065	-0.437550	-0.887839	-0.142446	-97.443085	-252.612732	959.445068	
0.512976	-0.216166	-0.830740	0.670057	-0.504071	0.544919	-0.536545	-0.836172	-0.113732	-92.660568	-251.476028	961.355286	
0.480391	-0.218577	-0.849382	0.700829	-0.486600	0.521593	-0.527318	-0.845839	-0.080573	-80.324738	-248.771027	966.590637	
0.416640	-0.255003	-0.872574	0.703311	-0.517746	0.487127	-0.575991	-0.816646	-0.036366	-73.516663	-245.473862	973.003357	
0.355674	-0.277103	-0.892586	0.697828	-0.556568	0.450854	-0.621719	-0.783227	-0.004586	-58.004147	-239.800156	982.027039	
0.270818	-0.257019	-0.927685	0.716404	-0.589880	0.372568	-0.642981	-0.765494	0.024380	-48.855988	-235.095230	994.799622	
0.204909	-0.220293	-0.953668	0.746025	-0.595584	0.297871	-0.633610	-0.772495	0.042304	-39.507626	-228.069702	1002.543457	
0.170643	-0.205662	-0.963630	0.743525	-0.614864	0.262893	-0.646570	-0.761344	0.047994	-29.594221	-219.268616	1005.875244	
0.104049	-0.172901	-0.979428	0.727259	-0.658520	0.193510	-0.678432	-0.732431	0.057226	-18.922419	-210.005753	1009.514404	
0.074374	-0.139728	-0.987393	0.743923	-0.651614	0.148246	-0.664114	-0.745569	0.055484	-9.745586	-199.566727	1015.615295	
0.023520	-0.084399	-0.996154	0.745669	-0.662227	0.073713	-0.665903	-0.744534	0.047359	9.441691	-187.509140	1015.317993	
-0.006131	-0.017950	-0.999820	0.701698	-0.712423	0.008488	-0.712449	-0.701519	0.016964	18.490238	-174.435822	1015.106689	
-0.022679	0.064497	-0.997660	0.657660	-0.750636	-0.063477	-0.752974	-0.657560	-0.025393	27.082886	-162.386215	1019.990173	
-0.032894	0.139236	-0.989713	0.604924	-0.785498	-0.130611	-0.795604	-0.602997	-0.058389	45.482853	-148.834808	1017.196289	
-0.034348	0.206742	-0.977793	0.521394	-0.830967	-0.194013	-0.852625	-0.516478	-0.079251	54.773300	-132.882126	1017.678589	
-0.025499	0.264278	-0.964110	0.391432	-0.884777	-0.252885	-0.919855	-0.383831	-0.080885	70.596535	-112.413834	993.062012	
0.008710	0.271719	-0.962337	0.404582	-0.881043	-0.245104	-0.914461	-0.387209	-0.117606	77.672394	-107.965324	987.351196	
0.090160	0.292889	-0.951886	0.405942	-0.883586	-0.233424	-0.909442	-0.365364	-0.198560	90.016922	-102.157715	976.545654	
0.123748	0.385062	-0.914557	0.558720	-0.788704	-0.256473	-0.820072	-0.479243	-0.312742	102.260002	-98.239502	1019.320007	
0.123748	0.385062	-0.914557	0.558720	-0.788704	-0.256473	-0.820072	-0.479243	-0.312742	102.260002	-98.239502	1019.320007	
0.123748	0.385062	-0.914557	0.558720	-0.788704	-0.256473	-0.820072	-0.479243	-0.312742	102.260002	-98.239502	1019.320007	
0.123748	0.385062	-0.914557	0.558720	-0.788704	-0.256473	-0.820072	-0.479243	-0.312742	102.260002	-98.239502	1019.320007	
0.408879	0.388125	-0.825940	0.352444	-0.901992	-0.249387	-0.841784	-0.189128	-0.505598	122.069977	-45.303123	993.809631	
0.468765	0.342541	-0.814201	0.311618	-0.926615	-0.210424	-0.826530	-0.155080	-0.541107	123.782600	-31.303413	986.848877	
0.505546	0.331424	-0.796606	0.298254	-0.933491	-0.199095	-0.809609	-0.136939	-0.570771	124.573380	-16.997322	987.799927	
0.593363	0.280194	-0.754593	0.250071	-0.955239	-0.158058	-0.765105	-0.094916	-0.636872	122.106041	-2.942242	992.732544	
0.620611	0.250061	-0.743176	0.227823	-0.964403	-0.134249	-0.750292	-0.085996	-0.655489	117.947525	3.279938	985.635742	
0.656510	0.170706	-0.734747	0.159712	-0.983430	-0.085777	-0.737216	-0.061034	-0.672895	113.401123	9.289237	974.324707	
0.712243	0.121882	-0.691270	0.124347	-0.991142	-0.046635	-0.690832	-0.052741	-0.721089	104.959183	20.087105	965.506409	
0.745987	0.091267	-0.659677	0.092444	-0.995166	-0.033144	-0.659513	-0.036258	-0.750818	94.271362	25.191338	958.298706	
0.785257	-0.000150	-0.619169	0.021196	-0.999407	0.027123	-0.618806	-0.034423	-0.784788	88.045059	30.627251	953.719910	
0.801850	-0.047538	-0.595631	-0.022695	-0.998533	0.049140	-0.597094	-0.025885	-0.801753	74.494804	38.632954	948.533630	
0.800277	-0.105589	-0.590260	-0.026018	-0.989561	0.141742	-0.599065	-0.098076	-0.794670	66.854225	44.814960	947.441162	
0.826280	-0.171082	-0.536649	-0.045045	-0.969775	0.239805	-0.561455	-0.173972	-0.809012	50.722733	47.665905	938.671936	
0.833033	-0.233608	-0.501481	-0.058381	-0.938530	0.340222	-0.550134	-0.254139	-0.795465	32.705673	52.017307	923.234680	
0.815552	-0.346131	-0.463754	-0.164954	-0.907197	0.387017	-0.554675	-0.239134	-0.796962	14.406611	54.735565	914.487305	
0.784569	-0.457853	-0.418117	-0.238419	-0.845261	0.478215	-0.572371	-0.275505	-0.772326	5.222465	55.485264	901.946594	
0.726245	-0.569742	-0.384658	-0.324372	-0.777359	0.538976	-0.606095	-0.266656	-0.749361	-14.538345	55.155190	901.796204	
0.648313	-0.665920	-0.369108	-0.367029	-0.698089	0.614785	-0.667068	-0.263100	-0.696992	-35.038658	54.576542	895.492432	
0.562958	-0.755687	-0.334686	-0.405767	-0.605498	0.684635	-0.720022	-0.249615	-0.647503	-55.310165	53.756271	889.773254	
0.460186	-0.828709	-0.318544	-0.403959	-0.514944	0.756075	-0.790598	-0.219256	-0.571734	-72.736427	50.440048	873.463745	
0.408610	-0.867813	-0.282731	-0.412114	-0.451819	0.791215	-0.814371	-0.206781	-0.542256	-81.281204	45.599518	866.777649	
0.349691	-0.902574	-0.251148	-0.359067	-0.376721	0.853905	-0.865325	-0.208423	-0.455820	-89.785477	39.743309	848.539978	
0.239163	-0.947284	-0.213195	-0.359732	-0.290386	0.886718	-0.901883	-0.135377	-0.410218	-106.107018	35.708382	830.066589	
0.110802	-0.974852	-0.193356	-0.290064	-0.217804	0.931893	-0.950571	-0.047169	-0.306902	-122.231705	31.471399	817.493408	
-0.022029	-0.982994	-0.182308	-0.215927	-0.173370	0.960895	-0.976161	0.060533	-0.208435	-136.145569	26.157373	807.102051	
-0.088756	-0.982117	-0.166032	-0.115383	-0.155431	0.981085	-0.989347	0.106235	-0.099524	-147.684799	21.346369	786.090454	
-0.199449	-0.968837	-0.146881	-0.029972	-0.143792	0.989154	-0.979449	0.201689	-0.000358	-154.787888	15.543116	780.536377	
-0.269845	-0.953192	-0.136407	0.074216	-0.161830	0.984024	-0.960039	0.255411	0.114412	-163.286255	8.681402	774.736084	
-0.348129	-0.930484	-0.114035	0.128183	-0.167751	0.977460	-0.928641	0.325665	0.177672	-165.554550	1.036093	759.780945	
-0.470639	-0.876051	-0.105032	0.207585	-0.225639	0.951838	-0.857558	0.426170	0.288050	-170.278320	-12.625516	744.477356	
-0.509988	-0.844918	-0.161321	0.248438	-0.324233	0.912771	-0.823523	0.425425	0.375266	-174.159195	-25.365189	742.694275	
-0.616834	-0.771392	-0.156422	0.253643	-0.382945	0.888267	-0.745104	0.508238	0.431872	-171.219177	-33.615540	730.385681	
-0.678203	-0.723998	-0.125961	0.291603	-0.422467	0.858190	-0.674542	0.545296	0.497639	-170.558380	-41.241623	727.104675	
-0.778846	-0.623357	-0.069455	0.335608	-0.507731	0.793459	-0.529873	0.594672	0.604648	-168.832794	-49.260548	717.397217	
-0.856127	-0.515338	-0.038347	0.308258	-0.568847	0.762489	-0.414754	0.640967	0.645864	-162.755005	-65.019531	702.538208	
-0.916010	-0.399948	-0.031081	0.254791	-0.639895	0.724993	-0.309849	0.656182	0.688055	-158.902817	-73.521118	686.377747	
-0.962362	-0.271705	-0.005856	0.204844	-0.739371	0.641381	-0.178597	0.616041	0.767201	-153.343979	-89.464844	680.141113	
-0.979179	-0.202793	0.009041	0.175194	-0.821747	0.542254	-0.102537	0.532547	0.840166	-143.072372	-98.295006	674.288330	
-0.988598	-0.146937	0.032899	0.145150	-0.871837	0.467794	-0.040054	0.467235	0.883225	-129.488495	-113.742500	667.499390	
-0.998554	-0.018355	0.050504	0.036962	-0.916811	0.397608	0.039004	0.398899	0.916165	-115.259132	-121.067284	662.029724	
-0.991636	0.119907	0.047735	-0.104046	-0.961588	0.254012	0.076358	0.246920	0.966023	-108.002701	-128.750961	661.320618	
-0.977168	0.210741	0.027007	-0.204366	-0.967059	0.151758	0.058098	0.142774	0.988049	-89.822754	-133.902969	646.320435	
-0.959112	0.279962	0.041527	-0.275377	-0.956974	0.091470	0.065347	0.076294	0.994942	-80.686798	-139.549667	632.135193	
-0.909785	0.412053	0.050039	-0.411820	-0.911135	0.015347	0.051915	-0.006645	0.998630	-71.905136	-144.884949	622.547119	
