0.997362	-0.045090	0.056887	0.045835	0.998878	-0.011864	-0.056288	0.014440	0.998310	19.216961	3.685355	544.759277	
0.979209	-0.129666	0.156001	0.135015	0.990549	-0.024150	-0.151395	0.044710	0.987462	28.133759	7.630602	546.635681	
0.970072	-0.163739	0.179305	0.174199	0.983721	-0.044128	-0.169161	0.074042	0.982804	36.052773	15.691021	546.423950	
0.951772	-0.210407	0.223289	0.240036	0.963950	-0.114818	-0.191081	0.162878	0.967967	45.528706	19.655443	550.936279	
0.895228	-0.275524	0.350220	0.343095	0.927698	-0.147179	-0.284346	0.251918	0.925033	54.090103	26.189766	553.555542	
0.826143	-0.337449	0.451238	0.428321	0.896431	-0.113808	-0.366099	0.287297	0.885118	71.277054	28.112608	556.852539	
0.714364	-0.364421	0.597396	0.507039	0.857920	-0.082970	-0.482282	0.362174	0.797644	77.850647	31.328682	557.185486	
0.609924	-0.354453	0.708771	0.548609	0.834276	-0.054881	-0.571857	0.422311	0.703301	84.306541	31.548794	559.511963	
0.554917	-0.352741	0.753420	0.588217	0.806796	-0.055509	-0.588276	0.473977	0.655194	89.508224	32.163242	560.715698	
0.455254	-0.317455	0.831846	0.633036	0.772395	-0.051681	-0.626107	0.550116	0.552597	99.124519	31.719414	566.781067	
0.374312	-0.323072	0.869204	0.703265	0.709857	-0.039008	-0.604408	0.625882	0.492914	102.919724	30.296068	575.375854	
0.271944	-0.275442	0.922052	0.779874	0.624425	-0.043478	-0.563776	0.730907	0.384619	105.658722	27.984703	579.110901	
0.200421	-0.251590	0.946855	0.844137	0.534880	-0.036555	-0.497257	0.806601	0.319579	107.653809	25.702438	587.381836	
0.124310	-0.177785	0.976187	0.866295	0.499156	-0.019409	-0.483819	0.848077	0.216064	109.420609	20.355087	598.603455	
0.074049	-0.149877	0.985928	0.909242	0.416238	-0.005015	-0.409629	0.896818	0.167097	110.919197	13.754210	603.162659	
0.038944	-0.072970	0.996574	0.942662	0.333517	-0.012417	-0.331468	0.939916	0.081775	109.139473	7.248754	605.852478	
0.010019	0.038673	0.999202	0.959900	0.279595	-0.020446	-0.280163	0.959339	-0.034321	113.554787	3.797815	634.680054	
0.116854	0.035073	0.992530	0.976194	0.179822	-0.121285	-0.182733	0.983074	-0.013225	113.596649	-4.771784	648.411926	
-0.015474	0.067979	0.997567	0.998736	0.048776	0.012168	-0.047830	0.996494	-0.068648	97.667198	-14.214700	634.359985	
-0.015474	0.067979	0.997567	0.998736	0.048776	0.012168	-0.047830	0.996494	-0.068648	97.667198	-14.214700	634.359985	
-0.015474	0.067979	0.997567	0.998736	0.048776	0.012168	-0.047830	0.996494	-0.068648	97.667198	-14.214700	634.359985	
-0.015474	0.067979	0.997567	0.998736	0.048776	0.012168	-0.047830	0.996494	-0.068648	97.667198	-14.214700	634.359985	
0.026862	0.392803	0.919230	0.948998	-0.298991	0.100033	0.314135	0.869660	-0.380800	67.556656	-49.730175	670.447449	
0.057972	0.491062	0.869193	0.924858	-0.354221	0.138438	0.375868	0.795854	-0.474697	59.414207	-56.651482	683.989929	
0.097528	0.574057	0.812986	0.904024	-0.392718	0.168853	0.416206	0.718491	-0.557263	51.628494	-69.786110	700.029785	
0.181669	0.642333	0.744583	0.848651	-0.484927	0.211274	0.496777	0.593509	-0.633213	32.820293	-83.069542	711.767639	
0.237291	0.702997	0.670438	0.808470	-0.525541	0.264919	0.538581	0.479166	-0.693058	14.567886	-97.013542	723.921570	
0.300506	0.750714	0.588323	0.779666	-0.548644	0.301842	0.549378	0.367990	-0.750177	5.454290	-103.470329	735.478760	
0.365569	0.757350	0.541091	0.747776	-0.585127	0.313778	0.554247	0.289908	-0.780232	-3.433555	-110.518822	743.631165	
0.470193	0.759228	0.449989	0.677802	-0.637190	0.366843	0.565246	0.132516	-0.814208	-13.522659	-124.277954	747.895630	
0.578084	0.771269	0.266387	0.653698	-0.633130	0.414516	0.488361	-0.065489	-0.870180	-22.004635	-139.936432	758.138977	
0.685726	0.723290	0.081431	0.635076	-0.649217	0.418564	0.355609	-0.235306	-0.904529	-28.962395	-144.158569	765.546204	
0.696026	0.709714	0.108871	0.583915	-0.647724	0.489384	0.417841	-0.277053	-0.865245	-39.646706	-159.740372	785.221619	
0.759109	0.646951	0.072155	0.535097	-0.683271	0.496800	0.370707	-0.338516	-0.864859	-51.124577	-174.658798	801.771606	
0.795869	0.603839	-0.044394	0.498965	-0.612574	0.613013	0.342967	-0.510030	-0.788823	-56.904953	-181.785278	813.803772	
0.826888	0.555064	-0.090325	0.463900	-0.582458	0.667486	0.317887	-0.593839	-0.739122	-70.129547	-193.196350	822.162781	
0.842737	0.504299	-0.188350	0.473828	-0.528823	0.704154	0.255501	-0.682663	-0.684610	-82.131630	-202.584625	821.588684	
0.859659	0.451067	-0.239843	0.468898	-0.510314	0.720911	0.202784	-0.732200	-0.650200	-93.879700	-213.460068	834.905396	
0.873636	0.387591	-0.294165	0.465922	-0.492073	0.735378	0.140275	-0.779510	-0.610479	-103.067688	-216.644318	846.280945	
0.880709	0.293373	-0.371864	0.471657	-0.471100	0.745389	0.043492	-0.831863	-0.553273	-110.250511	-221.344589	863.243408	
0.879366	0.176491	-0.442228	0.469608	-0.474869	0.744290	-0.078640	-0.862177	-0.500465	-112.346054	-229.449356	880.060486	
0.831003	0.120314	-0.543099	0.533520	-0.448726	0.716938	-0.157445	-0.885533	-0.437083	-113.169235	-231.228912	879.692322	
0.805003	0.066567	-0.589523	0.557541	-0.424519	0.713395	-0.202775	-0.902968	-0.378853	-112.979401	-231.643921	884.495789	
0.744196	0.002199	-0.667956	0.609104	-0.412676	0.677267	-0.274160	-0.910874	-0.308452	-110.300461	-233.795715	893.203369	
0.691515	-0.031066	-0.721693	0.649288	-0.411142	0.639834	-0.316595	-0.911041	-0.264140	-110.568657	-241.794296	911.254700	
0.629345	-0.097412	-0.770996	0.662353	-0.451674	0.597728	-0.406465	-0.886848	-0.219738	-103.553108	-234.207794	900.225281	
0.560041	-0.094062	-0.823107	0.685136	-0.505990	0.523988	-0.465772	-0.857394	-0.218930	-101.959366	-236.577911	915.618469	
0.499617	-0.066392	-0.863698	0.703769	-0.550227	0.449399	-0.505067	-0.832371	-0.228179	-97.104622	-237.065140	935.975464	
0.429602	-0.151440	-0.890229	0.688478	-0.582990	0.431416	-0.584329	-0.798240	-0.146191	-90.831429	-240.178452	949.798828	
0.429182	-0.165882	-0.887854	0.709278	-0.546713	0.445005	-0.559221	-0.820723	-0.116983	-81.165184	-237.644745	950.529907	
0.342802	-0.195593	-0.918819	0.719540	-0.574140	0.390672	-0.603944	-0.795051	-0.056080	-74.738556	-229.397003	942.219482	
0.286515	-0.261426	-0.921718	0.748535	-0.539400	0.385671	-0.598000	-0.800439	0.041140	-60.624950	-235.899918	979.248291	
0.227566	-0.249934	-0.941140	0.747773	-0.574231	0.333306	-0.623738	-0.779609	0.056218	-51.071205	-229.802902	985.808228	
0.207703	-0.226302	-0.951654	0.739008	-0.601091	0.304231	-0.640879	-0.766470	0.042390	-42.923813	-230.625458	1013.854248	
0.204068	-0.214095	-0.955258	0.713651	-0.635418	0.294866	-0.670119	-0.741893	0.023119	-33.394455	-223.571243	1018.262695	
0.056016	-0.152148	-0.986768	0.700425	-0.698331	0.147436	-0.711524	-0.699416	0.067450	-24.668346	-213.431854	1016.341125	
-0.044428	-0.176777	-0.983247	0.704980	-0.702900	0.094520	-0.707834	-0.688970	0.155852	-14.845556	-207.244095	1036.383789	
-0.097477	-0.160720	-0.982174	0.752916	-0.657296	0.032835	-0.650857	-0.736294	0.185080	8.732596	-203.124268	1066.131836	
0.000989	-0.002580	-0.999996	0.690516	-0.723312	0.002549	-0.723316	-0.690516	0.001066	16.929300	-176.248001	1021.419983	
0.000989	-0.002580	-0.999996	0.690516	-0.723312	0.002549	-0.723316	-0.690516	0.001066	16.929300	-176.248001	1021.419983	
0.000989	-0.002580	-0.999996	0.690516	-0.723312	0.002549	-0.723316	-0.690516	0.001066	16.929300	-176.248001	1021.419983	
-0.028339	0.211513	-0.976965	0.615894	-0.766106	-0.183728	-0.787319	-0.606914	-0.108559	51.944263	-133.382706	1011.965454	
